sentence_pair,sentence1,sentence2,trial_type,subject,subject_selected_sentence,subjects_majority_vote,cluster,subjects_majority_vote_2clusters,subject_chose_majority_2clusters,agreement_2clusters,include_as_gpt_item,gpt_choice,gpt_engaged_subjects_agreement,probability_sentence1,probability_sentence2
This email is less than one minute old_This review was more than one million that,This email is less than one minute old,This review was more than one million that,synthetic_vs_synthetic,10,1.0,1.0,engaged_struggling,1.0,1,0.8333333333333334,True,1.0,1.0,-34.90006095170975,-51.43347644805908
This email is less than one minute old_This review was more than one million that,This email is less than one minute old,This review was more than one million that,synthetic_vs_synthetic,10,1.0,1.0,engaged_struggling,1.0,1,0.8333333333333334,True,1.0,1.0,-34.90006095170975,-51.43347644805908
This email is less than one minute old_This review was more than one million that,This email is less than one minute old,This review was more than one million that,synthetic_vs_synthetic,10,1.0,1.0,engaged_struggling,1.0,1,0.8333333333333334,True,1.0,1.0,-34.90006095170975,-51.43347644805908
This email is less than one minute old_This review was more than one million that,This email is less than one minute old,This review was more than one million that,synthetic_vs_synthetic,11,1.0,1.0,engaged_accurate,1.0,1,0.8333333333333334,True,1.0,1.0,-34.90006095170975,-51.43347644805908
This email is less than one minute old_This review was more than one million that,This email is less than one minute old,This review was more than one million that,synthetic_vs_synthetic,11,1.0,1.0,engaged_accurate,1.0,1,0.8333333333333334,True,1.0,1.0,-34.90006095170975,-51.43347644805908
This email is less than one minute old_This review was more than one million that,This email is less than one minute old,This review was more than one million that,synthetic_vs_synthetic,11,1.0,1.0,engaged_accurate,1.0,1,0.8333333333333334,True,1.0,1.0,-34.90006095170975,-51.43347644805908
This email is less than one minute old_This review was more than one million that,This email is less than one minute old,This review was more than one million that,synthetic_vs_synthetic,11,1.0,1.0,engaged_accurate,1.0,1,0.8333333333333334,True,1.0,1.0,-34.90006095170975,-51.43347644805908
This email is less than one minute old_This review was more than one million that,This email is less than one minute old,This review was more than one million that,synthetic_vs_synthetic,11,1.0,1.0,engaged_accurate,1.0,1,0.8333333333333334,True,1.0,1.0,-34.90006095170975,-51.43347644805908
This email is less than one minute old_This review was more than one million that,This email is less than one minute old,This review was more than one million that,synthetic_vs_synthetic,11,1.0,1.0,engaged_accurate,1.0,1,0.8333333333333334,True,1.0,1.0,-34.90006095170975,-51.43347644805908
This email is less than one minute old_This review was more than one million that,This email is less than one minute old,This review was more than one million that,synthetic_vs_synthetic,13,1.0,1.0,engaged_accurate,1.0,1,0.8333333333333334,True,1.0,1.0,-34.90006095170975,-51.43347644805908
This email is less than one minute old_This review was more than one million that,This email is less than one minute old,This review was more than one million that,synthetic_vs_synthetic,13,1.0,1.0,engaged_accurate,1.0,1,0.8333333333333334,True,1.0,1.0,-34.90006095170975,-51.43347644805908
This email is less than one minute old_This review was more than one million that,This email is less than one minute old,This review was more than one million that,synthetic_vs_synthetic,13,1.0,1.0,engaged_accurate,1.0,1,0.8333333333333334,True,1.0,1.0,-34.90006095170975,-51.43347644805908
This email is less than one minute old_This review was more than one million that,This email is less than one minute old,This review was more than one million that,synthetic_vs_synthetic,13,1.0,1.0,engaged_accurate,1.0,1,0.8333333333333334,True,1.0,1.0,-34.90006095170975,-51.43347644805908
This email is less than one minute old_This review was more than one million that,This email is less than one minute old,This review was more than one million that,synthetic_vs_synthetic,13,1.0,1.0,engaged_accurate,1.0,1,0.8333333333333334,True,1.0,1.0,-34.90006095170975,-51.43347644805908
This email is less than one minute old_This review was more than one million that,This email is less than one minute old,This review was more than one million that,synthetic_vs_synthetic,13,1.0,1.0,engaged_accurate,1.0,1,0.8333333333333334,True,1.0,1.0,-34.90006095170975,-51.43347644805908
Welcome the part of you that feels bad_you of part Welcome that bad the feels,Welcome the part of you that feels bad,you of part Welcome that bad the feels,natural_vs_shuffled,7,1.0,1.0,engaged_struggling,1.0,1,1.0,True,1.0,1.0,-38.990583062171936,-75.16600298881531
Welcome the part of you that feels bad_you of part Welcome that bad the feels,Welcome the part of you that feels bad,you of part Welcome that bad the feels,natural_vs_shuffled,7,1.0,1.0,engaged_struggling,1.0,1,1.0,True,1.0,1.0,-38.990583062171936,-75.16600298881531
Welcome the part of you that feels bad_you of part Welcome that bad the feels,Welcome the part of you that feels bad,you of part Welcome that bad the feels,natural_vs_shuffled,7,1.0,1.0,engaged_struggling,1.0,1,1.0,True,1.0,1.0,-38.990583062171936,-75.16600298881531
Welcome the part of you that feels bad_you of part Welcome that bad the feels,Welcome the part of you that feels bad,you of part Welcome that bad the feels,natural_vs_shuffled,7,1.0,1.0,engaged_struggling,1.0,1,1.0,True,1.0,1.0,-38.990583062171936,-75.16600298881531
Welcome the part of you that feels bad_you of part Welcome that bad the feels,Welcome the part of you that feels bad,you of part Welcome that bad the feels,natural_vs_shuffled,7,1.0,1.0,engaged_struggling,1.0,1,1.0,True,1.0,1.0,-38.990583062171936,-75.16600298881531
Welcome the part of you that feels bad_you of part Welcome that bad the feels,Welcome the part of you that feels bad,you of part Welcome that bad the feels,natural_vs_shuffled,7,1.0,1.0,engaged_struggling,1.0,1,1.0,True,1.0,1.0,-38.990583062171936,-75.16600298881531
Welcome the part of you that feels bad_you of part Welcome that bad the feels,Welcome the part of you that feels bad,you of part Welcome that bad the feels,natural_vs_shuffled,8,1.0,1.0,engaged_accurate,1.0,1,1.0,True,1.0,1.0,-38.990583062171936,-75.16600298881531
Welcome the part of you that feels bad_you of part Welcome that bad the feels,Welcome the part of you that feels bad,you of part Welcome that bad the feels,natural_vs_shuffled,8,1.0,1.0,engaged_accurate,1.0,1,1.0,True,1.0,1.0,-38.990583062171936,-75.16600298881531
Welcome the part of you that feels bad_you of part Welcome that bad the feels,Welcome the part of you that feels bad,you of part Welcome that bad the feels,natural_vs_shuffled,8,1.0,1.0,engaged_accurate,1.0,1,1.0,True,1.0,1.0,-38.990583062171936,-75.16600298881531
Welcome the part of you that feels bad_you of part Welcome that bad the feels,Welcome the part of you that feels bad,you of part Welcome that bad the feels,natural_vs_shuffled,8,1.0,1.0,engaged_accurate,1.0,1,1.0,True,1.0,1.0,-38.990583062171936,-75.16600298881531
Welcome the part of you that feels bad_you of part Welcome that bad the feels,Welcome the part of you that feels bad,you of part Welcome that bad the feels,natural_vs_shuffled,8,1.0,1.0,engaged_accurate,1.0,1,1.0,True,1.0,1.0,-38.990583062171936,-75.16600298881531
Welcome the part of you that feels bad_you of part Welcome that bad the feels,Welcome the part of you that feels bad,you of part Welcome that bad the feels,natural_vs_shuffled,8,1.0,1.0,engaged_accurate,1.0,1,1.0,True,1.0,1.0,-38.990583062171936,-75.16600298881531
Welcome the part of you that feels bad_you of part Welcome that bad the feels,Welcome the part of you that feels bad,you of part Welcome that bad the feels,natural_vs_shuffled,9,1.0,1.0,engaged_struggling,1.0,1,1.0,True,1.0,1.0,-38.990583062171936,-75.16600298881531
Welcome the part of you that feels bad_you of part Welcome that bad the feels,Welcome the part of you that feels bad,you of part Welcome that bad the feels,natural_vs_shuffled,9,1.0,1.0,engaged_struggling,1.0,1,1.0,True,1.0,1.0,-38.990583062171936,-75.16600298881531
Welcome the part of you that feels bad_you of part Welcome that bad the feels,Welcome the part of you that feels bad,you of part Welcome that bad the feels,natural_vs_shuffled,9,1.0,1.0,engaged_struggling,1.0,1,1.0,True,1.0,1.0,-38.990583062171936,-75.16600298881531
Welcome the part of you that feels bad_you of part Welcome that bad the feels,Welcome the part of you that feels bad,you of part Welcome that bad the feels,natural_vs_shuffled,9,1.0,1.0,engaged_struggling,1.0,1,1.0,True,1.0,1.0,-38.990583062171936,-75.16600298881531
Welcome the part of you that feels bad_you of part Welcome that bad the feels,Welcome the part of you that feels bad,you of part Welcome that bad the feels,natural_vs_shuffled,9,1.0,1.0,engaged_struggling,1.0,1,1.0,True,1.0,1.0,-38.990583062171936,-75.16600298881531
Welcome the part of you that feels bad_you of part Welcome that bad the feels,Welcome the part of you that feels bad,you of part Welcome that bad the feels,natural_vs_shuffled,9,1.0,1.0,engaged_struggling,1.0,1,1.0,True,1.0,1.0,-38.990583062171936,-75.16600298881531
Welcome the part of you that feels bad_you of part Welcome that bad the feels,Welcome the part of you that feels bad,you of part Welcome that bad the feels,natural_vs_shuffled,10,1.0,1.0,engaged_struggling,1.0,1,1.0,True,1.0,1.0,-38.990583062171936,-75.16600298881531
Welcome the part of you that feels bad_you of part Welcome that bad the feels,Welcome the part of you that feels bad,you of part Welcome that bad the feels,natural_vs_shuffled,10,1.0,1.0,engaged_struggling,1.0,1,1.0,True,1.0,1.0,-38.990583062171936,-75.16600298881531
Welcome the part of you that feels bad_you of part Welcome that bad the feels,Welcome the part of you that feels bad,you of part Welcome that bad the feels,natural_vs_shuffled,10,1.0,1.0,engaged_struggling,1.0,1,1.0,True,1.0,1.0,-38.990583062171936,-75.16600298881531
Welcome the part of you that feels bad_you of part Welcome that bad the feels,Welcome the part of you that feels bad,you of part Welcome that bad the feels,natural_vs_shuffled,10,1.0,1.0,engaged_struggling,1.0,1,1.0,True,1.0,1.0,-38.990583062171936,-75.16600298881531
Welcome the part of you that feels bad_you of part Welcome that bad the feels,Welcome the part of you that feels bad,you of part Welcome that bad the feels,natural_vs_shuffled,10,1.0,1.0,engaged_struggling,1.0,1,1.0,True,1.0,1.0,-38.990583062171936,-75.16600298881531
Welcome the part of you that feels bad_you of part Welcome that bad the feels,Welcome the part of you that feels bad,you of part Welcome that bad the feels,natural_vs_shuffled,10,1.0,1.0,engaged_struggling,1.0,1,1.0,True,1.0,1.0,-38.990583062171936,-75.16600298881531
