Zone Type,Trial Number,Zone Name,Response,Reaction Time,counterbalance-o1ql,sentence1,sentence2,sentence1_type,sentence2_type,sentence1_model,sentence2_model,sentence1_bert_prob,sentence2_bert_prob,sentence1_bert_has_a_mouth_prob,sentence2_bert_has_a_mouth_prob,sentence1_electra_prob,sentence2_electra_prob,sentence1_electra_has_a_mouth_prob,sentence2_electra_has_a_mouth_prob,sentence1_roberta_prob,sentence2_roberta_prob,sentence1_roberta_has_a_mouth_prob,sentence2_roberta_has_a_mouth_prob,subject
response_button_text,6,resp1,Very confident,20760.900000000373,set 1,Take a boss grow or walk from struggle,Khrushchev inconsequential milligrams Chesapeake Carolinas thirties engraving rehabilitating,S1,S2,roberta,roberta_has_a_mouth,-77.61894226074219,-200.36334228515625,-65.48463344573975,-45.40363021844041,-59.77891159057617,-155.59835815429688,-58.081141710281365,-59.939940158219535,-72.8797378540039,-209.9422149658203,-70.98263835906981,-30.96288022038061,11
response_button_text,7,resp2,Confident,17687.599999999627,set 1,By now I have to got things more,Born insecure they like to cultivate psilocybin afloat,S1,S2,electra,electra_has_a_mouth,-59.35592651367188,-116.8083267211914,-50.66346257925034,-24.49431436800114,-40.93441009521485,-94.96041870117188,-45.72241371870041,-22.484924367628988,-59.37736129760742,-99.08582305908205,-48.93637543916702,-73.88967675124513,11
response_button_text,8,resp1,Very confident,9992.299999999814,set 1,Doe means type of the in or season,Neighbours unequivocally Tyrannosaurus of disproportionately schizophrenic acknowledgment misinterpreted,S1,S2,bert,bert_has_a_mouth,-60.02489852905274,-300.2976379394531,-62.44147515296936,-13.509468578744533,-60.68889236450195,-197.2021484375,-65.74159690737724,-30.538389701733536,-68.25819396972656,-151.86221313476562,-58.62766420841217,-124.29417710647249,11
response_button_text,9,resp4,Somewhat confident,21478.700000000183,set 1,Leaves me presuming schoolgirls inexplicably excite freestyle lacrosse,Be this review you will have your choice,S2,S1,roberta_has_a_mouth,roberta,-117.03065490722656,-56.25958633422852,-44.76565588753869,-35.25818658806384,-103.60466766357422,-41.31464767456055,-38.889611632090244,-38.896493971347816,-136.47261047363278,-51.167564392089844,-12.275570262223482,-49.060375849716365,11
response_button_text,10,resp1,Very confident,11672.90000000037,set 1,Because they are acting like a controlled opposition,Because a they acting like controlled are opposition,C1,C2,all,all,-57.82487487792969,-75.27897644042969,-34.66776902973652,-64.33871459960939,-40.41599655151367,-66.61146545410156,-24.964424431324005,-69.34153699874878,-54.66763305664063,-79.42557525634766,-21.445451110601425,-63.605096340179436,11
response_button_text,11,resp6,Very confident,10278.599999999627,set 1,Siegfried watchers must deduce deduced elliptical gymnastics anyhow,But I should have stopped that in basically,S2,S1,roberta_has_a_mouth,roberta,-143.6145782470703,-57.46128463745117,-32.58359041961376,-46.70958728343248,-101.97384643554688,-41.87311935424805,-52.299979048897505,-40.937403801828616,-143.0830078125,-53.83859252929688,-14.952432110905647,-42.763952791690826,11
response_button_text,12,resp2,Confident,34252.5,set 1,The action is also available but after only,Parkway northbound is structurally cluttered nonstop clockwise anyhow,S1,S2,roberta,roberta_has_a_mouth,-57.81524276733398,-113.98168182373048,-44.451230973005295,-47.81093245673401,-45.574180603027344,-89.27935028076172,-39.284732222557075,-56.87474975734949,-52.37316513061523,-123.16200256347656,-46.40360069274902,-11.346452388330365,11
response_button_text,13,resp5,Confident,18142.299999999814,set 1,We seem to adore cherish those affections dearly,I want to give up my own first,S2,S1,electra_has_a_mouth,electra,-82.58818054199219,-46.39541244506836,-22.52488852757961,-29.484409869997762,-58.51058959960938,-29.19794845581055,-12.652508975821547,-24.696991346776485,-78.95996856689453,-50.36584091186523,-44.10655300039798,-30.15211404277943,11
response_button_text,14,resp1,Very confident,13319.09999999963,set 1,Heights it still is practiced throughout the country,Charts totalling readership was produced simulating search judgements,S1,S2,roberta,roberta_has_a_mouth,-62.29523849487305,-105.42286682128906,-41.57649296149612,-44.8245162380772,-52.44474792480469,-101.57208251953124,-43.178435176610954,-66.96006186306478,-56.79888916015625,-124.12022399902344,-54.08937688358129,-16.52878090925515,11
response_button_text,15,resp6,Very confident,14399.700000000186,set 1,Controversial cyclones localities utilise miraculously feathered leopard rescuers,Now you can make your in public spaces,S2,S1,roberta_has_a_mouth,roberta,-155.07733154296875,-54.33316040039063,-51.14122028271436,-44.6733940243721,-107.0812530517578,-40.06836318969727,-72.02694556117058,-37.566908210515976,-153.10501098632812,-52.11125564575195,-22.61485551790247,-44.92305396869778,11
response_button_text,16,resp6,Very confident,17125.400000000373,set 1,Buying something breathes or crawls aesthetically to decorate,Sometimes what looks and feels real to you,S2,S1,roberta_has_a_mouth,roberta,-98.77840423583984,-53.670372009277344,-29.53172379802709,-28.31687067449093,-77.00393676757812,-40.158390045166016,-41.7837047725916,-26.306982040405273,-110.26786041259766,-51.60851287841797,-9.784045071341096,-36.58324171602726,11
response_button_text,17,resp3,Somewhat confident,13742.700000000186,set 1,Plenty schizophrenic indie labels signing all the time,The hard of words in all the time,S2,S1,bert_has_a_mouth,bert,-92.10252380371094,-54.56373596191406,-14.334616323480985,-49.44560235738754,-70.24446868896484,-38.81939697265625,-30.287797471271915,-38.107859328389175,-77.82965087890625,-53.77661514282226,-38.275467860512435,-46.89111661911011,11
response_button_text,18,resp6,Very confident,11503.799999999814,set 1,Ciudad suspiciously relieving kinship morgue fugitives scouring closets,Today why I removed this post under question,S2,S1,roberta_has_a_mouth,roberta,-159.8228302001953,-70.27554321289061,-56.77327396112925,-60.527702808380134,-122.98993682861328,-55.17581176757813,-71.85030122846366,-55.644409596920006,-164.41384887695312,-57.79607772827149,-27.757365882396694,-59.41518068313599,11
response_button_text,19,resp6,Very confident,9998.0,set 1,Nazareth tilting bulging bottoms bespoke replicas coiled defiantly,My Shaw at his ugly scrap that day,S2,S1,roberta_has_a_mouth,roberta,-155.27366638183594,-76.01985931396484,-42.03708151966202,-64.19399499893188,-112.39313507080078,-59.5584716796875,-84.17608405032661,-58.73008620738983,-167.41712951660156,-76.39612579345703,-29.64059660211205,-78.64469641447067,11
response_button_text,20,resp1,Very confident,13796.899999999441,set 1,They have some forgettable beers for sure tho,They forgettable some sure beers have tho for,C1,C2,all,all,-75.76203918457031,-92.70275115966795,-30.46702951192856,-86.1376805305481,-52.74993515014648,-80.99409484863281,-22.5352932959795,-81.85475826263428,-66.26126098632811,-91.83607482910156,-18.97193494113162,-91.9056887626648,11
response_button_text,21,resp5,Confident,14128.600000000559,set 1,And this one for quite some time now,Had this problem for quite some semesters now,S1,S2,roberta,roberta_has_a_mouth,-51.9332046508789,-62.9404525756836,-22.910277429968122,-19.24270854145289,-32.180049896240234,-46.5250244140625,-14.71641676593572,-13.9593899352476,-45.93733596801758,-61.476478576660156,-19.811611091368828,-2.4373024357482795,11
response_button_text,22,resp1,Very confident,13021.799999999814,set 1,He used to remove it from the mouth,Correspondent unprofessional must camouflage himself behind the schizophrenic,S1,S2,bert,bert_has_a_mouth,-48.138160705566406,-151.43994140625,-32.662483682855964,-19.015682292915443,-30.77822685241699,-91.37433624267578,-24.318366155028343,-40.56838621592033,-51.114707946777344,-101.49665069580078,-32.00801617279649,-47.65088877594098,11
response_button_text,23,resp5,Confident,13657.0,set 1,Prisoners schizophrenic aptly forbid convicts to inject toxin,I did not let this to fix me,S2,S1,bert_has_a_mouth,bert,-122.83525848388672,-48.76738739013672,-10.458380155934721,-38.90310897026211,-85.06852722167969,-33.19150924682617,-42.13560778769897,-31.65880868257955,-110.6531753540039,-52.6131477355957,-52.99681539431914,-32.93478624848649,11
response_button_text,24,resp6,Very confident,10320.799999999814,set 1,Are you to yet again redeem cherished paychecks,No one did this I have something wrong,S2,S1,electra_has_a_mouth,electra,-113.19107055664062,-57.6219367980957,-23.53025058695857,-39.47965644299985,-74.98816680908203,-38.56082534790039,-15.608115672570419,-38.15112042427064,-77.46087646484375,-54.40137481689453,-36.002549226395786,-35.57720911502838,11
response_button_text,25,resp3,Somewhat confident,29507.100000000562,set 1,Children are physically different to a physical environment,Gardens look darn breathtaking around bustling dealership dealerships,S1,S2,electra,electra_has_a_mouth,-57.19853210449219,-124.69295501708984,-44.16682307422161,-28.254319256535386,-38.0460090637207,-95.24642944335938,-32.496924199163914,-19.39127430366352,-58.44392395019531,-100.06041717529295,-42.19654986262322,-52.16109330969629,11
response_button_text,26,resp4,Somewhat confident,10103.799999999814,set 1,Brezhnev inexplicably oftentimes arranges which feature symphonic soprano,I was also supposed to be a book,S2,S1,roberta_has_a_mouth,roberta,-123.2459716796875,-44.88097763061523,-34.56314667790318,-28.619984439399552,-113.10368347167969,-29.002361297607425,-64.84229026627146,-26.85159405169543,-145.55606079101562,-42.826263427734375,-10.807464333327513,-30.418625826758213,11
response_button_text,27,resp6,Very confident,28531.599999999627,set 1,Fahrenheit misinterpreting acknowledgment disproportionately unsatisfactory indistinguishable schizophrenic hypocritical,He and the heavy version on that example,S2,S1,bert_has_a_mouth,bert,-347.42498779296875,-63.71392822265625,-9.22350796855784,-65.39395785331726,-231.56216430664062,-52.5941162109375,-12.409858066640195,-56.35438776016235,-136.468017578125,-64.10662841796875,-86.95320158820324,-56.63574624061585,11
response_button_text,28,resp1,Very confident,9197.599999999627,set 1,They will be used to study and interprets,Fahrenheit curves taper smoother to implement and maintain,S1,S2,bert,bert_has_a_mouth,-48.030433654785156,-90.66722869873048,-27.74921271880157,-12.100753073835225,-39.39247131347656,-73.18621826171875,-27.38775996677577,-29.61078894198306,-55.936790466308594,-84.55318450927734,-26.823777183890343,-34.97759094438516,11
response_button_text,29,resp3,Somewhat confident,14711.799999999814,set 1,Whilst needlessly furthering societal assimilation with her blunder,Time is the a report of the story,S2,S1,roberta_has_a_mouth,roberta,-112.65060424804688,-58.91598510742188,-33.690709874937056,-57.328625559806824,-80.84024047851562,-43.40515899658203,-39.02638267861767,-54.72724163532257,-96.95111083984376,-48.61034774780274,-14.087013070675313,-63.72125720977783,11
response_button_text,30,resp2,Confident,24781.29999999981,set 1,I want to liberals in the freedom over,Neighbours acknowledgment indistinguishable schizophrenic disproportionately disproportionate misinterpreting unsatisfactory,S1,S2,bert,bert_has_a_mouth,-62.69611740112305,-364.16387939453125,-68.72479701042175,-13.38456113479502,-51.08499526977539,-233.6986541748047,-64.83091390132904,-29.07498871137113,-65.94865417480469,-147.45181274414062,-57.64541649818421,-59.00682916401275,11
response_button_text,31,resp5,Confident,12421.699999999255,set 1,Garbage shreds mangled strewn barefoot through uninhabited kennel,The greats is happening all over the world,S2,S1,roberta_has_a_mouth,roberta,-156.16595458984375,-47.55755615234375,-19.296827978194415,-27.61548052611761,-89.53120422363281,-33.74834442138672,-52.52821794175543,-24.55209347486381,-138.12734985351562,-44.65636444091797,-8.072792231454514,-30.698112424463034,11
response_button_text,32,resp6,Very confident,8938.099999999626,set 1,You reliably presume to put shortcomings into perspective,I just want to get it from here,S2,S1,electra_has_a_mouth,electra,-81.34429168701172,-43.0366439819336,-6.663509588870512,-23.549504920607433,-56.29452133178711,-23.68529510498047,-6.890236310537148,-16.427867497142866,-72.05708312988281,-44.0743408203125,-44.892127349972725,-27.42083883448504,11
response_button_text,33,resp2,Confident,7378.099999999627,set 1,In time it was going to be me,In fairness I am trying to prevent this,S1,S2,bert,bert_has_a_mouth,-43.032752990722656,-47.67107772827149,-24.630448851443358,-7.253449363430263,-28.02279853820801,-32.55759811401367,-19.04270317754708,-12.427573304827092,-44.72317504882813,-47.70204544067383,-25.033269315958023,-15.122490629204547,11
response_button_text,34,resp6,Very confident,12135.799999999814,set 1,Neighbours misinterpreting schizophrenic misunderstood disproportionate unsatisfactory acknowledgment indistinguishable,We not want to be it in time,S2,S1,bert_has_a_mouth,bert,-362.8002014160156,-51.71878433227539,-7.8720933489601626,-42.23338340222836,-208.0283660888672,-35.41699981689453,-36.20920856098016,-36.914541121805094,-143.1084442138672,-52.01387023925781,-55.56382304259205,-46.17493347078562,11
response_button_text,35,resp1,Very confident,11444.399999999441,set 1,I have the panel issues and of it,Inspired psilocybin wretched subpoenas redevelop Khrushchev carbohydrates mismanagement,S1,S2,electra,electra_has_a_mouth,-63.18696594238281,-240.44451904296875,-55.38781297206879,-24.07864115314169,-47.71985244750977,-203.2159423828125,-61.0124676823616,-42.417595633652134,-61.20572280883789,-162.35614013671875,-56.537887811660774,-70.79742434466061,11
response_button_text,36,resp6,Very confident,8753.0,set 1,Anyhow what wields navigating whomever burgeoning bureaucratic intermediary,And they live in the way in peace,S2,S1,electra_has_a_mouth,electra,-166.0115966796875,-57.56001281738281,-30.40577946970734,-43.72889173030853,-137.02226257324222,-39.481204986572266,-19.806973835773533,-47.02126395702362,-119.95445251464844,-57.2812614440918,-80.08957022428513,-40.71516799926758,11
response_button_text,37,resp2,Confident,13526.40000000037,set 1,It are in men with a simple language,Neighbours gastrointestinal chimpanzees unsatisfactory indistinguishable schizophrenic disproportionately misinterpreting,S1,S2,bert,bert_has_a_mouth,-54.02127456665039,-359.2811584472656,-51.01032620668411,-18.608568227694832,-45.11574172973633,-216.71807861328125,-46.703722059726715,-27.434838440796284,-60.60921478271485,-153.47183227539062,-51.91405445337296,-68.20806226978675,11
response_button_text,38,resp3,Somewhat confident,16850.700000000186,set 1,I put the keyed and in your place,Your are the busiest unaccompanied in our neighbourhood,S1,S2,bert,bert_has_a_mouth,-55.48426818847656,-81.66407775878906,-58.004565715789795,-28.74439584510311,-44.76152038574219,-58.48067092895508,-43.3204882144928,-30.72580053553247,-57.4860954284668,-71.08912658691406,-56.014655113220215,-46.968293454498045,11
response_button_text,39,resp6,Very confident,12263.0,set 1,Brezhnev ingenuity disembarking Acapulco methamphetamine arthropods unaccompanied Khrushchev,And diplomacy is more people to the place,S2,S1,electra_has_a_mouth,electra,-285.63134765625,-62.2647705078125,-4.11877819071924,-58.702834248542786,-230.9702606201172,-47.32767868041992,-34.002544249029604,-62.81108438968658,-185.8443145751953,-63.57590866088867,-69.49113244420005,-60.05382204055786,11
